date,Silbergraben,Gera,Schmal,Kern,Vol,Out,In_tot,Vol_diff,Ungauged,In_calc,Vol_calc,out_calc,out_calc_fixed,Vol_calc_fixed
2021-04-02,0.399,0.978,0.018,0.37,17.216,1.03,2.01,24.7896392,0.146445,1.893445,15.176823008,1.21057462962962,1.21057462962962,17.2185370496
2021-04-03,0.399,0.91,0.018,0.37,17.258,1.405,1.942,24.8299664,0.146445,1.825445,15.213149456,1.33933388888891,1.33933388888891,17.2605370496
2021-04-04,0.378,0.811,0.014,0.342,17.283,1.365,1.778,24.8597528,0.13767,1.66867,15.239386544,1.37931814814812,1.37931814814812,17.2855370496
2021-04-05,0.357,0.162,0.014,0.342,17.309,1.086,1.101,24.85635728,0.133575,0.994575,15.231487424,0.693649074074076,0.693649074074076,17.3115370496
2021-04-06,0.337,0.162,0.014,0.342,17.283,1.367,1.074,24.82513664,0.129675,0.970675,15.197244944,1.27160092592592,1.27160092592592,17.2855370496
2021-04-07,0.318,0.162,0.014,0.315,17.275,1.162,1.012,24.8071568,0.120705,0.915705,15.175965056,1.00829759259262,1.00829759259262,17.2775370496
2021-04-08,0.299,0.15,0.014,0.29,17.25,1.236,0.94,24.77624288,0.112125,0.851125,15.142711856,1.14047685185184,1.14047685185184,17.2525370496
2021-04-09,0.281,0.15,0.012,0.265,17.224,1.271,0.883,24.73722896,0.10413,0.80013,15.102028688,1.10105592592592,1.10105592592592,17.2265370496
2021-04-10,0.264,0.15,0.012,0.265,17.182,1.248,0.86,24.6983144,0.100815,0.779815,15.061577504,1.26592611111113,1.26592611111113,17.1845370496
2021-04-11,0.264,0.15,0.012,0.29,17.157,1.22,0.894,24.6648776,0.10569,0.80969,15.02612672,1.09904185185184,1.09904185185184,17.1595370496
2021-04-12,0.299,0.138,0.012,0.29,17.131,1.173,0.929,24.63872864,0.112515,0.839515,14.997313616,1.14044092592592,1.14044092592592,17.1335370496
2021-04-13,0.281,0.138,0.012,0.265,17.131,0.828,0.871,24.63886688,0.10413,0.78813,14.993868848,0.78813,0.78813,17.1335370496
2021-04-14,0.264,0.565,0.012,0.265,17.14,0.836,1.275,24.67318496,0.100815,1.194815,15.024870464,1.09064833333333,1.09064833333333,17.1425370496
2021-04-15,0.264,0.535,0.012,0.265,17.165,0.844,1.245,24.70418528,0.100815,1.164815,15.05258888,0.875463148148165,0.875463148148165,17.1675370496
2021-04-16,0.264,0.535,0.012,0.265,17.19,0.856,1.245,24.73409696,0.100815,1.164815,15.079270496,0.875463148148124,0.875463148148124,17.1925370496
2021-04-17,0.248,0.505,0.012,0.265,17.216,0.891,1.193,24.75634064,0.097695,1.115695,15.098684144,0.814769074074077,0.814769074074077,17.2185370496
2021-04-18,0.248,0.505,0.012,0.242,17.25,0.776,1.162,24.78633872,0.09321,1.08821,15.125659088,0.694691481481494,0.694691481481494,17.2525370496
2021-04-19,0.248,0.505,0.012,0.242,17.283,0.836,1.162,24.8108936,0.09321,1.08821,15.147450032,0.706265555555541,0.706265555555541,17.2855370496
2021-04-20,0.232,0.476,0.012,0.242,17.3,0.869,1.112,24.82813472,0.09009,1.04009,15.162232208,0.843330740740747,0.843330740740747,17.3025370496
2021-04-21,0.248,0.505,0.012,0.242,17.326,0.898,1.162,24.84706496,0.09321,1.08821,15.178666352,0.787284074074076,0.787284074074076,17.3285370496
2021-04-22,0.248,0.138,0.012,0.242,17.334,0.888,0.795,24.8351936,0.09321,0.72121,15.164255696,0.628617407407418,0.628617407407418,17.3365370496
2021-04-23,0.248,0.126,0.012,0.242,17.326,0.907,0.783,24.82056176,0.09321,0.70921,15.14716664,0.801802592592582,0.801802592592582,17.3285370496
2021-04-24,0.248,0.126,0.012,0.242,17.309,0.834,0.783,24.81255248,0.09321,0.70921,15.136384784,0.905969259259253,0.905969259259253,17.3115370496
2021-04-25,0.248,0.126,0.012,0.242,17.309,0.802,0.783,24.80744624,0.09321,0.70921,15.128367728,0.70921,0.70921,17.3115370496
2021-04-26,0.232,0.126,0.012,0.242,17.292,0.836,0.762,24.79744112,0.09009,0.69009,15.115761104,0.886849259259253,0.886849259259253,17.2945370496
2021-04-27,0.232,0.126,0.012,0.242,17.275,0.875,0.762,24.78389792,0.09009,0.69009,15.09978488,0.886849259259294,0.886849259259294,17.2775370496
2021-04-28,0.232,0.126,0.012,0.242,17.258,0.827,0.762,24.77470928,0.09009,0.69009,15.087955856,0.886849259259253,0.886849259259253,17.2605370496
2021-04-29,0.232,0.126,0.012,0.242,17.241,0.843,0.762,24.76406912,0.09009,0.69009,15.074744432,0.886849259259253,0.886849259259253,17.2435370496
2021-04-30,0.216,0.126,0.009,0.242,17.224,0.823,0.741,24.75342896,0.087555,0.671555,15.061659584,0.868314259259253,0.868314259259253,17.2265370496
2021-05-01,0.216,0.126,0.009,0.22,17.207,0.8,0.711,24.74228336,0.083265,0.645265,15.04829048,0.842024259259253,0.842024259259253,17.2095370496
2021-05-02,0.248,0.126,0.009,0.265,17.207,0.841,0.815,24.73640384,0.09828,0.73728,15.039329072,0.73728,0.73728,17.2095370496
2021-05-03,0.216,0.116,0.009,0.22,17.19,0.865,0.701,24.71849744,0.083265,0.635265,15.019479968,0.832024259259253,0.832024259259253,17.1925370496
2021-05-04,0.216,0.126,0.009,0.22,17.165,0.905,0.711,24.69782624,0.083265,0.645265,14.997038864,0.934616851851877,0.934616851851877,17.1675370496
2021-05-05,0.202,0.116,0.009,0.22,17.148,0.905,0.683,24.67473584,0.080535,0.618535,14.972288288,0.815294259259253,0.815294259259253,17.1505370496
2021-05-06,0.202,0.126,0.009,0.199,17.14,0.815,0.664,24.65816864,0.07644,0.60344,14.954009504,0.696032592592582,0.696032592592582,17.1425370496
2021-05-07,0.202,0.116,0.021,0.22,17.114,0.765,0.678,24.64734704,0.078195,0.616195,14.941152752,0.917120925925924,0.917120925925924,17.1165370496
2021-05-08,0.202,0.116,0.021,0.199,17.106,0.768,0.65,24.63383408,0.0741,0.5911,14.925868592,0.683692592592582,0.683692592592582,17.1085370496
2021-05-09,0.188,0.116,0.021,0.199,17.081,0.753,0.631,24.62004032,0.07137,0.57437,14.91043496,0.863721851851877,0.863721851851877,17.0835370496
2021-05-10,0.188,0.116,0.021,0.199,17.047,0.779,0.631,24.60388784,0.07137,0.57437,14.892754928,0.967888518518506,0.967888518518506,17.0495370496
2021-05-11,0.174,0.116,0.021,0.199,17.013,0.828,0.612,24.58164848,0.06864,0.55764,14.869395824,0.951158518518506,0.951158518518506,17.0155370496
2021-05-12,0.188,0.116,0.021,0.199,16.988,0.797,0.631,24.56386304,0.07137,0.57437,14.850160592,0.863721851851877,0.863721851851877,16.9905370496
2021-05-13,0.174,0.116,0.021,0.199,16.98,0.843,0.612,24.54026288,0.06864,0.55764,14.825505488,0.650232592592582,0.650232592592582,16.9825370496
2021-05-14,0.188,0.106,0.021,0.199,16.963,0.805,0.621,24.52088768,0.07137,0.56437,14.804715056,0.761129259259253,0.761129259259253,16.9655370496
2021-05-15,0.174,0.116,0.021,0.199,16.946,0.866,0.612,24.49520096,0.06864,0.55764,14.778072752,0.754399259259253,0.754399259259253,16.9485370496
2021-05-16,0.188,0.106,0.021,0.199,16.929,0.779,0.621,24.47818448,0.07137,0.56437,14.75952872,0.761129259259294,0.761129259259294,16.9315370496
2021-05-17,0.188,0.106,0.021,0.22,16.913,0.77,0.649,24.46440368,0.075465,0.589465,14.743930496,0.774650185185165,0.774650185185165,16.9155370496
2021-05-18,0.216,0.116,0.021,0.22,16.896,0.786,0.697,24.45331856,0.080925,0.632925,14.730704816,0.829684259259253,0.829684259259253,16.8985370496
2021-05-19,0.216,0.116,0.021,0.22,16.887,0.837,0.697,24.43760672,0.080925,0.632925,14.713072736,0.737091666666671,0.737091666666671,16.8895370496
2021-05-20,0.216,0.116,0.021,0.22,16.871,0.835,0.697,24.42207632,0.080925,0.632925,14.695613456,0.818110185185206,0.818110185185206,16.8735370496
2021-05-21,0.216,0.116,0.021,0.22,16.846,0.829,0.697,24.40709024,0.080925,0.632925,14.678672576,0.922276851851835,0.922276851851835,16.8485370496
2021-05-22,0.216,0.116,0.021,0.242,16.829,0.778,0.727,24.39932288,0.085215,0.659215,14.668409552,0.855974259259253,0.855974259259253,16.8315370496
2021-05-23,0.202,0.116,0.021,0.22,16.812,0.788,0.678,24.38641472,0.078195,0.616195,14.6535656,0.812954259259253,0.812954259259253,16.8145370496
2021-05-24,0.188,0.106,0.021,0.22,16.795,0.838,0.649,24.36646496,0.075465,0.589465,14.632092176,0.786224259259253,0.786224259259253,16.7975370496
2021-05-25,0.188,0.106,0.021,0.22,16.77,0.894,0.649,24.34143488,0.075465,0.589465,14.605780352,0.878816851851877,0.878816851851877,16.7725370496
2021-05-26,0.188,0.106,0.021,0.199,16.745,0.914,0.621,24.3121712,0.07137,0.56437,14.57557232,0.853721851851835,0.853721851851835,16.7475370496
2021-05-27,0.216,0.116,0.021,0.242,16.745,0.937,0.727,24.28997936,0.085215,0.659215,14.551571696,0.659215,0.659215,16.7475370496
2021-05-28,0.248,0.126,0.021,0.242,16.737,0.962,0.78,24.27009872,0.091455,0.707455,14.529579008,0.800047592592623,0.800047592592623,16.7395370496
2021-05-29,0.248,0.126,0.021,0.242,16.729,0.923,0.78,24.25375616,0.091455,0.707455,14.51095592,0.800047592592582,0.800047592592582,16.7315370496
2021-05-30,0.248,0.126,0.021,0.242,16.72,0.853,0.78,24.243764,0.091455,0.707455,14.498380832,0.811621666666671,0.811621666666671,16.7225370496
2021-05-31,0.232,0.126,0.021,0.242,16.704,0.834,0.759,24.23368112,0.088335,0.688335,14.485795376,0.873520185185165,0.873520185185165,16.7065370496
2021-06-01,0.232,0.126,0.021,0.242,16.679,0.846,0.759,24.2225096,0.088335,0.688335,14.47217312,0.977686851851877,0.977686851851877,16.6815370496
2021-06-02,0.216,0.116,0.021,0.242,16.654,0.82,0.727,24.210932,0.085215,0.659215,14.458281296,0.948566851851835,0.948566851851835,16.6565370496
2021-06-03,0.202,0.116,0.021,0.22,16.629,0.896,0.678,24.18822608,0.078195,0.616195,14.434106144,0.905546851851835,0.905546851851835,16.6315370496
2021-06-04,0.202,0.116,0.018,0.22,16.595,0.853,0.679,24.16950752,0.07878,0.61678,14.413696736,1.01029851851855,1.01029851851855,16.5975370496
2021-06-05,0.202,0.138,0.018,0.22,16.595,0.885,0.701,24.14978672,0.07878,0.63878,14.392423328,0.63878,0.63878,16.5975370496
2021-06-06,0.202,0.138,0.018,0.22,16.595,0.863,0.701,24.13206176,0.07878,0.63878,14.37305072,0.63878,0.63878,16.5975370496
2021-06-07,0.202,0.15,0.018,0.22,16.595,0.832,0.713,24.11818592,0.07878,0.65078,14.357393312,0.65078,0.65078,16.5975370496
2021-06-08,0.188,0.15,0.018,0.199,16.587,0.892,0.666,24.09480608,0.071955,0.608955,14.332938224,0.701547592592582,0.701547592592582,16.5895370496
2021-06-09,0.216,0.15,0.014,0.242,16.587,0.936,0.763,24.07581536,0.08658,0.69458,14.312079536,0.69458,0.69458,16.5895370496
2021-06-10,0.299,0.162,0.014,0.265,16.62,0.963,0.919,24.0678536,0.10725,0.83325,14.300869136,0.451305555555541,0.451305555555541,16.6225370496
2021-06-11,0.299,0.162,0.018,0.29,16.654,1.02,0.951,24.0574856,0.111345,0.862345,14.287247744,0.468826481481494,0.468826481481494,16.6565370496
2021-06-12,0.281,0.162,0.018,0.29,16.687,1.043,0.927,24.04295744,0.107835,0.840835,14.269780688,0.458890555555541,0.458890555555541,16.6895370496
2021-06-13,0.264,0.162,0.014,0.265,16.704,1,0.871,24.02749184,0.100425,0.791425,14.251759808,0.594665740740747,0.594665740740747,16.7065370496
2021-06-14,0.248,0.15,0.014,0.242,16.712,0.972,0.807,24.0090368,0.09282,0.73282,14.231094656,0.640227407407418,0.640227407407418,16.7145370496
2021-06-15,0.232,0.15,0.014,0.242,16.712,0.892,0.785,23.99593856,0.0897,0.7137,14.215689536,0.7137,0.7137,16.7145370496
2021-06-16,0.232,0.15,0.014,0.242,16.695,0.887,0.785,23.98329392,0.0897,0.7137,14.200716416,0.910459259259253,0.910459259259253,16.6975370496
2021-06-17,0.216,0.138,0.014,0.22,16.679,0.813,0.722,23.97191936,0.08229,0.65629,14.187176672,0.841475185185206,0.841475185185206,16.6815370496
2021-06-18,0.202,0.138,0.012,0.22,16.654,0.886,0.704,23.95236704,0.07995,0.63995,14.165917952,0.929301851851835,0.929301851851835,16.6565370496
2021-06-19,0.202,0.138,0.012,0.199,16.62,0.818,0.675,23.93647808,0.075855,0.614855,14.148366224,1.00837351851851,1.00837351851851,16.6225370496
2021-06-20,0.188,0.126,0.012,0.199,16.587,0.81,0.644,23.91863648,0.073125,0.586125,14.129023424,0.968069444444459,0.968069444444459,16.5895370496
2021-06-21,0.248,0.126,0.014,0.265,16.587,0.783,0.814,23.91793232,0.097305,0.736305,14.124988976,0.736305,0.736305,16.5895370496
2021-06-22,0.202,0.126,0.012,0.199,16.571,0.925,0.663,23.89129952,0.075855,0.602855,14.097155648,0.788040185185165,0.788040185185165,16.5735370496
2021-06-23,0.188,0.126,0.018,0.199,16.554,0.835,0.642,23.87101712,0.071955,0.584955,14.07555176,0.781714259259294,0.781714259259294,16.5565370496
2021-06-24,0.188,0.126,0.018,0.199,16.529,0.856,0.642,23.8488296,0.071955,0.584955,14.052133472,0.874306851851835,0.874306851851835,16.5315370496
2021-06-25,0.188,0.126,0.018,0.199,16.513,0.83,0.642,23.8290008,0.071955,0.584955,14.030961584,0.770140185185165,0.770140185185165,16.5155370496
2021-06-26,0.188,0.116,0.018,0.199,16.496,0.851,0.632,23.80640288,0.071955,0.574955,14.007111296,0.771714259259294,0.771714259259294,16.4985370496
2021-06-27,0.174,0.116,0.018,0.179,16.479,0.78,0.586,23.78627168,0.065325,0.534325,13.985884976,0.731084259259253,0.731084259259253,16.4815370496
2021-06-28,0.174,0.116,0.018,0.179,16.455,0.822,0.586,23.76233024,0.065325,0.534325,13.961029856,0.812102777777788,0.812102777777788,16.4575370496
2021-06-29,0.174,0.116,0.018,0.242,16.43,0.832,0.671,23.7448256,0.07761,0.60961,13.94181536,0.898961851851835,0.898961851851835,16.4325370496
2021-06-30,0.174,0.116,0.018,0.179,16.405,0.881,0.586,23.71553168,0.065325,0.534325,13.91186264,0.823676851851835,0.823676851851835,16.4075370496
2021-07-01,0.188,0.116,0.018,0.199,16.38,0.836,0.632,23.69429456,0.071955,0.574955,13.889308352,0.864306851851877,0.864306851851877,16.3825370496
2021-07-02,0.188,0.106,0.018,0.199,16.355,0.857,0.622,23.67028832,0.071955,0.564955,13.864075664,0.854306851851835,0.854306851851835,16.3575370496
2021-07-03,0.174,0.106,0.018,0.179,16.331,0.737,0.576,23.65319408,0.065325,0.524325,13.845700544,0.802102777777788,0.802102777777788,16.3335370496
2021-07-04,0.174,0.106,0.018,0.179,16.306,0.776,0.576,23.63256176,0.065325,0.524325,13.823955824,0.813676851851835,0.813676851851835,16.3085370496
2021-07-05,0.202,0.106,0.018,0.179,16.29,0.762,0.614,23.61648272,0.070785,0.557785,13.806311648,0.742970185185206,0.742970185185206,16.2925370496
2021-07-06,0.188,0.106,0.018,0.179,16.265,0.82,0.595,23.59350032,0.068055,0.541055,13.7822108,0.830406851851835,0.830406851851835,16.2675370496
2021-07-07,0.202,0.106,0.018,0.179,16.24,0.82,0.614,23.57215952,0.070785,0.557785,13.759555424,0.847136851851876,0.847136851851876,16.2425370496
2021-07-08,0.202,0.106,0.018,0.16,16.215,0.808,0.588,23.54966096,0.06708,0.53508,13.735975136,0.824431851851835,0.824431851851835,16.2175370496
2021-07-09,0.202,0.106,0.018,0.16,16.191,0.825,0.588,23.52562016,0.06708,0.53508,13.710926048,0.812857777777788,0.812857777777788,16.1935370496
2021-07-10,0.264,0.116,0.018,0.22,16.191,0.819,0.763,23.51724368,0.09087,0.69087,13.699855616,0.69087,0.69087,16.1935370496
2021-07-11,0.264,0.116,0.018,0.199,16.191,0.822,0.735,23.50617584,0.086775,0.665775,13.686357776,0.665775,0.665775,16.1935370496
2021-07-12,0.248,0.116,0.018,0.199,16.183,0.729,0.713,23.50164416,0.083655,0.646655,13.679243168,0.739247592592583,0.739247592592583,16.1855370496
2021-07-13,0.248,0.116,0.018,0.199,16.166,0.841,0.713,23.48695184,0.083655,0.646655,13.66245176,0.843414259259253,0.843414259259253,16.1685370496
2021-07-14,0.337,0.138,0.029,0.561,16.207,0.859,1.34,23.52479936,0.169455,1.205455,13.692385472,0.730917962962959,0.730917962962959,16.2095370496
2021-07-15,0.357,0.138,0.021,0.46,16.24,0.866,1.234,23.55285344,0.15522,1.11022,13.71348608,0.728275555555582,0.728275555555582,16.2425370496
2021-07-16,0.337,0.138,0.029,0.399,16.29,0.857,1.121,23.5719608,0.137865,1.011865,13.726866416,0.433161296296288,0.433161296296288,16.2925370496
2021-07-17,0.337,0.138,0.029,0.399,16.322,0.897,1.121,23.58743936,0.137865,1.011865,13.736790752,0.641494629629629,0.641494629629629,16.3245370496
2021-07-18,0.299,0.138,0.029,0.399,16.355,0.82,1.07,23.60549696,0.130455,0.966455,13.749444464,0.584510555555541,0.584510555555541,16.3575370496
2021-07-19,0.299,0.138,0.034,0.37,16.38,0.789,1.029,23.62282448,0.123825,0.930825,13.761698144,0.641473148148165,0.641473148148165,16.3825370496
2021-07-20,0.281,0.138,0.029,0.342,16.388,0.832,0.969,23.63106704,0.11583,0.87683,13.765571456,0.784237407407376,0.784237407407376,16.3905370496
2021-07-21,0.264,0.126,0.029,0.342,16.388,0.828,0.934,23.63664848,0.112515,0.844515,13.766998352,0.844515,0.844515,16.3905370496
2021-07-22,0.248,0.126,0.029,0.315,16.388,0.777,0.876,23.64184544,0.10413,0.79313,13.768391984,0.79313,0.79313,16.3905370496
2021-07-23,0.232,0.126,0.029,0.29,16.388,0.841,0.821,23.63648432,0.096135,0.744135,13.760022848,0.744135,0.744135,16.3905370496
2021-07-24,0.232,0.126,0.029,0.29,16.388,0.778,0.821,23.63683856,0.096135,0.744135,13.757096912,0.744135,0.744135,16.3905370496
2021-07-25,0.216,0.126,0.029,0.29,16.372,0.805,0.799,23.63284256,0.093015,0.725015,13.750186208,0.910200185185206,0.910200185185206,16.3745370496
2021-07-26,0.202,0.126,0.025,0.265,16.364,0.739,0.748,23.63042768,0.08619,0.67919,13.745018624,0.771782592592582,0.771782592592582,16.3665370496
2021-07-27,0.202,0.116,0.025,0.265,16.355,0.728,0.738,23.62814672,0.08619,0.66919,13.73993744,0.773356666666671,0.773356666666671,16.3575370496
2021-07-28,0.202,0.116,0.025,0.265,16.339,0.768,0.738,23.62223696,0.08619,0.66919,13.731400256,0.854375185185206,0.854375185185206,16.3415370496
2021-07-29,0.188,0.116,0.025,0.242,16.322,0.78,0.688,23.61091856,0.078975,0.624975,13.718006096,0.821734259259253,0.821734259259253,16.3245370496
2021-07-30,0.174,0.116,0.025,0.242,16.306,0.761,0.669,23.59968224,0.076245,0.608245,13.704808064,0.793430185185165,0.793430185185165,16.3085370496
2021-07-31,0.174,0.116,0.025,0.242,16.281,0.727,0.669,23.5915304,0.076245,0.608245,13.694547632,0.897596851851877,0.897596851851877,16.2835370496
2021-08-01,0.161,0.116,0.025,0.22,16.257,0.736,0.622,23.57850128,0.06942,0.56642,13.67989592,0.844197777777747,0.844197777777747,16.2595370496
2021-08-02,0.161,0.116,0.029,0.22,16.24,0.68,0.62,23.57037968,0.06864,0.56564,13.670015216,0.762399259259294,0.762399259259294,16.2425370496
2021-08-03,0.149,0.106,0.029,0.22,16.232,0.787,0.594,23.55030464,0.0663,0.5413,13.648786736,0.633892592592582,0.633892592592582,16.2345370496
2021-08-04,0.161,0.106,0.029,0.22,16.207,0.791,0.61,23.53124912,0.06864,0.55564,13.628451632,0.844991851851835,0.844991851851835,16.2095370496
2021-08-05,0.149,0.106,0.029,0.22,16.183,0.757,0.594,23.51389568,0.0663,0.5413,13.609815152,0.819077777777788,0.819077777777788,16.1855370496
2021-08-06,0.149,0.106,0.029,0.22,16.166,0.809,0.594,23.4918248,0.0663,0.5413,13.586685872,0.738059259259253,0.738059259259253,16.1685370496
2021-08-07,0.161,0.106,0.029,0.22,16.15,0.839,0.61,23.46841472,0.06864,0.55564,13.562203568,0.740825185185206,0.740825185185206,16.1525370496
2021-08-08,0.149,0.106,0.029,0.199,16.15,0.779,0.566,23.44664624,0.062205,0.516205,13.53949808,0.516205,0.516205,16.1525370496
2021-08-09,0.137,0.106,0.029,0.199,16.101,0.729,0.549,23.42794496,0.059865,0.501865,13.519873616,1.06899462962962,1.06899462962962,16.1035370496
2021-08-10,0.137,0.096,0.029,0.199,16.068,0.825,0.539,23.39967056,0.059865,0.491865,13.491090752,0.873809444444418,0.873809444444418,16.0705370496
2021-08-11,0.161,0.106,0.025,0.22,16.052,0.797,0.612,23.38024352,0.06942,0.55642,13.47030464,0.741605185185206,0.741605185185206,16.0545370496
2021-08-12,0.137,0.106,0.025,0.179,16.019,0.793,0.524,23.35357616,0.056745,0.478745,13.443153008,0.860689444444459,0.860689444444459,16.0215370496
2021-08-13,0.137,0.096,0.025,0.179,15.986,0.799,0.514,23.32550048,0.056745,0.468745,13.414618976,0.850689444444418,0.850689444444418,15.9885370496
2021-08-14,0.137,0.096,0.025,0.179,15.946,0.773,0.514,23.29978352,0.056745,0.468745,13.388331344,0.931707962962974,0.931707962962974,15.9485370496
2021-08-15,0.126,0.096,0.025,0.179,15.921,0.764,0.499,23.27358704,0.0546,0.4556,13.361685584,0.744951851851856,0.744951851851856,15.9235370496
2021-08-16,0.126,0.096,0.025,0.179,15.88,0.733,0.499,23.25020288,0.0546,0.4556,13.337718224,0.930137037037021,0.930137037037021,15.8825370496
2021-08-17,0.126,0.096,0.025,0.179,15.848,0.739,0.499,23.2262744,0.0546,0.4556,13.313232464,0.825970370370371,0.825970370370371,15.8505370496
2021-08-18,0.126,0.096,0.025,0.179,15.815,0.808,0.499,23.19608624,0.0546,0.4556,13.282785104,0.837544444444459,0.837544444444459,15.8175370496
2021-08-19,0.126,0.096,0.025,0.179,15.783,0.779,0.499,23.16852896,0.0546,0.4556,13.254843344,0.825970370370371,0.825970370370371,15.7855370496
2021-08-20,0.137,0.096,0.025,0.179,15.751,0.8,0.514,23.14036256,0.056745,0.468745,13.226222912,0.839115370370371,0.839115370370371,15.7535370496
2021-08-21,0.126,0.087,0.025,0.16,15.718,0.731,0.464,23.11413584,0.050895,0.423895,13.19968904,0.805839444444438,0.805839444444438,15.7205370496
2021-08-22,0.126,0.087,0.025,0.16,15.686,0.699,0.464,23.09081216,0.050895,0.423895,13.175919968,0.794265370370371,0.794265370370371,15.6885370496
2021-08-23,0.137,0.087,0.025,0.179,15.662,0.666,0.505,23.07402464,0.056745,0.459745,13.158099536,0.737522777777768,0.737522777777768,15.6645370496
